,DA_CC,DA_EC,DA_LMP,DA_MLC,DEMAND,Date,Day,DayOfYear,DewPnt,DryBulb,Hour,Month,RT_CC,RT_EC,RT_LMP,RT_MLC,WeekDay,Year
205,0.0,51.44,52.01,0.57,1937.3721377000688,1/9/2011,9,9,15,27,14,1,0.0,53.27,53.92,0.65,6,2011
206,0.0,51.36,51.9,0.54,1930.8935026723634,1/9/2011,9,9,14,26,15,1,0.0,51.47,52.1,0.63,6,2011
207,0.0,51.38,51.95,0.57,1932.420191363337,1/9/2011,9,9,14,26,16,1,0.0,50.92,51.54,0.62,6,2011
208,0.0,55.69,56.45,0.76,1979.943970998644,1/9/2011,9,9,14,25,17,1,0.0,66.56,67.36,0.8,6,2011
209,0.0,82.4,83.31,0.91,2158.4721802937224,1/9/2011,9,9,14,24,18,1,0.0,85.2,86.16,0.96,6,2011
210,0.0,82.23,83.05,0.82,2110.803992840134,1/9/2011,9,9,14,22,19,1,0.0,74.2,75.16,0.96,6,2011
211,0.0,72.62,73.74,1.12,2093.156596357255,1/9/2011,9,9,13,21,20,1,0.0,76.5,77.35,0.85,6,2011
212,0.0,61.45,62.37,0.92,1986.6521896324311,1/9/2011,9,9,12,20,21,1,0.0,66.06,66.94,0.88,6,2011
213,0.0,55.36,56.13,0.77,1933.9898224971282,1/9/2011,9,9,12,20,22,1,0.0,51.52,52.18,0.66,6,2011
214,0.0,50.57,51.2,0.63,1893.6848894725927,1/9/2011,9,9,12,20,23,1,0.0,46.76,47.37,0.61,6,2011
215,0.0,44.56,45.04,0.48,1836.5844490327313,1/9/2011,9,9,12,20,24,1,0.0,30.92,31.32,0.4,6,2011
216,0.0,45.2,45.74,0.54,1845.569691939521,1/10/2011,10,10,12,20,1,1,0.0,42.17,42.79,0.62,0,2011
217,0.0,41.69,42.17,0.48,1822.4450430575703,1/10/2011,10,10,12,20,2,1,0.0,40.49,41.08,0.59,0,2011
218,0.0,39.88,40.21,0.33,1816.0440340680875,1/10/2011,10,10,12,21,3,1,0.0,40.7,41.25,0.55,0,2011
219,0.0,39.83,40.15,0.32,1805.14434394809,1/10/2011,10,10,11,20,4,1,0.0,41.58,42.21,0.63,0,2011
220,0.0,41.49,41.95,0.46,1827.4194773973463,1/10/2011,10,10,11,20,5,1,0.0,41.73,42.32,0.59,0,2011
221,0.0,45.68,46.16,0.48,1856.9917397156119,1/10/2011,10,10,10,19,6,1,0.0,45.95,46.57,0.62,0,2011
222,0.0,56.99,57.58,0.59,1929.8578721996562,1/10/2011,10,10,10,18,7,1,0.0,60.85,61.7,0.85,0,2011
223,0.02,65.04,65.9,0.84,1992.6121148639304,1/10/2011,10,10,10,17,8,1,0.0,60.1,60.85,0.75,0,2011
224,0.0,62.7,63.41,0.71,1975.8564114934773,1/10/2011,10,10,9,18,9,1,0.0,65.36,66.27,0.91,0,2011
225,0.0,64.36,65.09,0.73,1973.9250141871994,1/10/2011,10,10,10,19,10,1,0.0,58.31,59.18,0.87,0,2011
226,0.0,63.98,64.68,0.7,1978.947177759909,1/10/2011,10,10,10,21,11,1,0.0,69.58,70.71,1.13,0,2011
227,0.0,60.4,60.95,0.55,1961.6822471987568,1/10/2011,10,10,11,23,12,1,0.0,56.74,57.58,0.84,0,2011
228,0.0,58.39,58.95,0.56,1958.4629095417724,1/10/2011,10,10,12,25,13,1,0.0,54.12,54.91,0.79,0,2011
229,0.0,57.6,58.12,0.52,1957.7873454495161,1/10/2011,10,10,13,26,14,1,0.0,56.9,57.72,0.82,0,2011
230,0.0,56.58,57.08,0.5,1965.5663810852568,1/10/2011,10,10,13,28,15,1,0.0,51.75,52.44,0.69,0,2011
231,0.0,56.16,56.66,0.5,1962.2382470175623,1/10/2011,10,10,14,28,16,1,0.0,49.89,50.52,0.63,0,2011
232,0.0,57.89,58.45,0.56,1963.0739950216916,1/10/2011,10,10,14,27,17,1,0.0,55.28,56.07,0.79,0,2011
233,0.0,76.34,77.02,0.68,2089.476415902625,1/10/2011,10,10,14,25,18,1,0.0,81.19,82.29,1.1,0,2011
234,-0.06,76.19,76.86,0.73,2070.8109072057955,1/10/2011,10,10,14,24,19,1,0.0,68.82,69.77,0.95,0,2011
235,0.18,67.87,68.88,0.83,2007.0593259970215,1/10/2011,10,10,14,24,20,1,0.0,56.43,57.31,0.88,0,2011
236,0.17,57.47,58.33,0.69,1937.7761454620318,1/10/2011,10,10,13,24,21,1,0.0,49.98,50.79,0.81,0,2011
237,0.0,57.73,58.39,0.66,1944.0764420073247,1/10/2011,10,10,13,24,22,1,0.0,47.91,48.62,0.71,0,2011
238,0.0,51.85,52.37,0.52,1900.1271014143624,1/10/2011,10,10,13,24,23,1,0.0,43.99,44.65,0.66,0,2011
239,0.0,42.48,42.98,0.5,1846.6585936693618,1/10/2011,10,10,12,23,24,1,0.0,39.56,40.12,0.56,0,2011
240,0.0,51.13,51.77,0.64,1886.3324297126674,1/11/2011,11,11,12,20,1,1,0.0,52.26,53.07,0.81,1,2011
241,0.0,49.48,50.34,0.86,1864.56863227947,1/11/2011,11,11,12,20,2,1,0.0,46.6,47.48,0.88,1,2011
242,0.0,49.84,50.76,0.92,1861.6210034556004,1/11/2011,11,11,11,18,3,1,0.0,45.08,45.93,0.85,1,2011
243,0.0,44.73,45.57,0.84,1827.616816119534,1/11/2011,11,11,11,18,4,1,0.0,35.9,36.57,0.67,1,2011
244,0.0,49.55,50.31,0.76,1858.8804985116158,1/11/2011,11,11,10,16,5,1,0.0,49.74,50.57,0.83,1,2011
245,0.0,55.89,56.47,0.58,1904.5891819038077,1/11/2011,11,11,10,15,6,1,0.0,51.38,52.04,0.66,1,2011
246,0.0,62.27,63.13,0.86,1956.5044178178207,1/11/2011,11,11,9,14,7,1,0.0,66.11,67.05,0.94,1,2011
247,0.0,68.72,69.5,0.78,2002.3980737798818,1/11/2011,11,11,9,14,8,1,0.0,69.2,70.09,0.89,1,2011
248,0.0,68.0,68.77,0.77,2003.0578430293517,1/11/2011,11,11,10,15,9,1,0.0,78.85,79.92,1.07,1,2011
249,0.0,67.88,68.63,0.75,1997.1457095887845,1/11/2011,11,11,10,18,10,1,0.0,71.45,72.53,1.08,1,2011
250,0.0,65.44,66.23,0.79,2055.644995311478,1/11/2011,11,11,10,20,11,1,0.0,93.04,94.13,1.09,1,2011
251,0.0,63.67,64.35,0.68,2026.1234050617106,1/11/2011,11,11,11,21,12,1,0.0,77.74,78.63,0.89,1,2011
252,0.0,62.51,63.24,0.73,2020.2724888456187,1/11/2011,11,11,11,22,13,1,0.0,72.44,73.28,0.84,1,2011
253,0.0,60.12,60.84,0.72,1989.9881810533884,1/11/2011,11,11,13,24,14,1,0.0,63.43,64.24,0.81,1,2011
254,0.0,59.68,60.36,0.68,2010.99738795968,1/11/2011,11,11,12,26,15,1,0.0,57.18,57.78,0.6,1,2011
255,0.0,60.22,60.85,0.63,2021.4599480144784,1/11/2011,11,11,12,26,16,1,0.01,58.02,58.57,0.54,1,2011
256,0.0,64.89,65.59,0.7,2042.8069933605755,1/11/2011,11,11,12,26,17,1,0.0,67.02,67.81,0.79,1,2011
257,0.0,85.56,86.14,0.58,2183.646583289964,1/11/2011,11,11,12,25,18,1,0.02,76.87,77.58,0.69,1,2011
258,0.0,83.38,84.02,0.64,2140.16334204875,1/11/2011,11,11,14,25,19,1,0.04,69.22,70.0,0.74,1,2011
259,0.07,74.37,75.37,0.93,2090.7865621191368,1/11/2011,11,11,16,25,20,1,0.04,70.78,71.66,0.84,1,2011
260,0.07,67.74,68.61,0.8,2025.3499842427118,1/11/2011,11,11,17,24,21,1,0.0,59.21,59.9,0.69,1,2011
261,0.0,62.77,63.58,0.81,1994.972291727774,1/11/2011,11,11,17,24,22,1,0.0,54.64,55.26,0.62,1,2011
262,0.0,62.57,63.18,0.61,1980.501506709733,1/11/2011,11,11,18,24,23,1,0.0,56.5,57.15,0.65,1,2011
263,0.0,58.63,59.1,0.47,1965.976085651383,1/11/2011,11,11,19,24,24,1,0.0,57.95,58.49,0.54,1,2011
264,0.0,61.58,62.0,0.42,1973.1219764292132,1/12/2011,12,12,21,24,1,1,0.0,60.77,61.36,0.59,2,2011
265,0.0,52.78,53.42,0.64,1891.209052992298,1/12/2011,12,12,23,23,2,1,0.0,64.13,65.04,0.91,2,2011
266,0.0,52.17,52.8,0.63,1887.5398724758197,1/12/2011,12,12,23,24,3,1,0.0,62.56,63.48,0.92,2,2011
267,0.0,49.63,50.23,0.6,1870.2940040019876,1/12/2011,12,12,24,25,4,1,0.0,62.59,63.54,0.95,2,2011
268,0.0,50.77,51.37,0.6,1865.2958406214418,1/12/2011,12,12,25,25,5,1,0.0,54.65,55.49,0.84,2,2011
269,0.0,63.93,64.27,0.34,1929.9004048180966,1/12/2011,12,12,24,24,6,1,0.0,44.61,45.17,0.56,2,2011
270,0.0,68.98,69.74,0.76,1973.492648318132,1/12/2011,12,12,23,24,7,1,0.0,43.64,44.26,0.62,2,2011
271,0.0,77.07,78.32,1.25,2072.0707295548114,1/12/2011,12,12,21,22,8,1,0.0,47.7,48.16,0.46,2,2011
272,0.0,78.23,79.41,1.18,2098.6328607675705,1/12/2011,12,12,21,22,9,1,0.0,61.66,62.23,0.57,2,2011
273,0.0,80.52,81.75,1.23,2115.6979630728824,1/12/2011,12,12,20,22,10,1,0.0,65.24,65.9,0.66,2,2011
274,0.0,77.93,79.02,1.09,2088.5325579420387,1/12/2011,12,12,21,22,11,1,0.0,74.11,74.97,0.86,2,2011
275,0.0,75.87,77.0,1.13,2099.5606701406723,1/12/2011,12,12,18,21,12,1,0.0,69.5,70.15,0.65,2,2011
276,0.0,74.62,75.55,0.93,2054.424865821258,1/12/2011,12,12,19,22,13,1,0.0,79.14,80.22,1.08,2,2011
277,0.0,71.79,72.68,0.89,2025.8409149958588,1/12/2011,12,12,19,22,14,1,0.0,75.15,76.23,1.08,2,2011
278,0.0,70.86,71.72,0.86,2024.6486425537814,1/12/2011,12,12,19,22,15,1,0.0,70.99,71.94,0.95,2,2011
279,0.0,71.93,72.75,0.82,2043.5401996367013,1/12/2011,12,12,20,23,16,1,0.0,66.76,67.52,0.76,2,2011
280,0.0,76.28,77.25,0.97,2084.0017034875436,1/12/2011,12,12,20,23,17,1,0.0,71.78,72.58,0.8,2,2011
281,0.0,96.35,97.51,1.16,2255.841231052684,1/12/2011,12,12,20,23,18,1,0.0,98.75,99.72,0.97,2,2011
282,0.0,91.17,92.31,1.14,2176.6678936197527,1/12/2011,12,12,20,23,19,1,0.0,69.24,69.97,0.73,2,2011
283,0.0,83.18,84.52,1.34,2135.9875693395584,1/12/2011,12,12,20,22,20,1,0.0,64.22,64.86,0.64,2,2011
284,0.0,73.62,74.78,1.16,2045.0522160519781,1/12/2011,12,12,18,21,21,1,0.0,57.81,58.55,0.74,2,2011
285,0.0,72.59,73.57,0.98,2019.4392322157141,1/12/2011,12,12,18,21,22,1,0.0,50.29,50.95,0.66,2,2011
286,0.0,70.59,71.54,0.95,1991.6279949377192,1/12/2011,12,12,17,20,23,1,0.0,38.85,39.37,0.52,2,2011
287,0.0,55.32,55.81,0.49,1892.8868646145802,1/12/2011,12,12,17,21,24,1,0.0,39.74,40.25,0.51,2,2011
288,0.0,63.21,64.24,1.03,1959.7585759106335,1/13/2011,13,13,17,21,1,1,0.0,40.12,40.68,0.56,3,2011
289,0.0,51.61,52.52,0.91,1876.8386492006398,1/13/2011,13,13,16,21,2,1,0.0,40.64,41.34,0.7,3,2011
290,0.0,43.77,44.53,0.76,1821.7897185160743,1/13/2011,13,13,16,21,3,1,0.0,35.35,35.97,0.62,3,2011
291,0.0,42.2,42.92,0.72,1799.1899066129386,1/13/2011,13,13,16,20,4,1,0.0,20.82,21.18,0.36,3,2011
292,0.0,47.32,48.1,0.78,1849.6943858203772,1/13/2011,13,13,15,20,5,1,0.0,50.67,51.54,0.87,3,2011
293,0.0,64.2,65.07,0.87,1964.5388576687353,1/13/2011,13,13,15,20,6,1,0.0,74.22,75.45,1.23,3,2011
294,0.0,75.77,76.57,0.8,2055.7880265150834,1/13/2011,13,13,14,19,7,1,0.0,77.56,78.6,1.04,3,2011
295,0.0,93.33,94.39,1.06,2158.528970800383,1/13/2011,13,13,14,19,8,1,0.0,78.72,79.84,1.12,3,2011
296,0.0,85.92,86.72,0.8,2114.8699655811547,1/13/2011,13,13,13,19,9,1,0.0,68.99,69.85,0.86,3,2011
297,0.0,85.39,86.04,0.65,2114.778945884515,1/13/2011,13,13,13,20,10,1,0.0,74.17,75.1,0.93,3,2011
298,0.0,88.52,89.14,0.62,2146.5404626451955,1/13/2011,13,13,13,22,11,1,0.0,85.35,86.48,1.13,3,2011
299,0.0,86.09,86.64,0.55,2144.472038310667,1/13/2011,13,13,13,24,12,1,0.0,79.93,80.92,0.99,3,2011
300,0.0,82.85,83.32,0.47,2124.3654473818087,1/13/2011,13,13,14,25,13,1,0.0,75.13,76.02,0.89,3,2011
301,0.0,82.32,82.76,0.44,2113.7824219144068,1/13/2011,13,13,14,25,14,1,0.0,68.18,68.97,0.79,3,2011
302,0.0,82.1,82.5,0.4,2108.583101435016,1/13/2011,13,13,15,26,15,1,0.0,58.22,58.83,0.61,3,2011
303,0.0,81.56,81.97,0.41,2093.985352436228,1/13/2011,13,13,14,25,16,1,0.0,46.95,47.4,0.45,3,2011
304,-0.18,84.7,85.07,0.55,2151.579439426519,1/13/2011,13,13,13,22,17,1,0.69,73.68,75.07,0.7,3,2011
305,-0.87,112.21,111.85,0.51,2316.075891540417,1/13/2011,13,13,12,20,18,1,0.18,87.45,88.37,0.74,3,2011
306,0.0,114.63,115.35,0.72,2351.2562348257034,1/13/2011,13,13,12,19,19,1,0.13,94.88,95.81,0.8,3,2011
307,0.33,95.64,96.62,0.65,2241.026693089174,1/13/2011,13,13,11,18,20,1,0.01,88.3,88.98,0.67,3,2011
308,0.79,88.58,90.0,0.63,2166.782507404182,1/13/2011,13,13,10,17,21,1,0.0,88.95,89.9,0.95,3,2011
309,0.0,83.07,83.71,0.64,2132.5974554156064,1/13/2011,13,13,10,17,22,1,0.0,82.04,82.85,0.81,3,2011
310,0.0,84.26,84.76,0.5,2126.579179917825,1/13/2011,13,13,9,16,23,1,0.0,85.27,86.17,0.9,3,2011
311,0.0,81.72,82.44,0.72,2112.488728229026,1/13/2011,13,13,9,16,24,1,0.0,78.48,79.33,0.85,3,2011
312,0.0,79.55,80.34,0.79,2091.486828007418,1/14/2011,14,14,9,16,1,1,0.0,72.82,73.65,0.83,4,2011
313,0.0,74.24,74.82,0.58,2046.8493317771909,1/14/2011,14,14,9,15,2,1,0.0,74.81,75.67,0.86,4,2011
314,0.0,67.13,67.67,0.54,2000.7840074945252,1/14/2011,14,14,8,13,3,1,0.0,74.89,75.73,0.84,4,2011
315,0.0,60.07,60.58,0.51,1950.2787592784532,1/14/2011,14,14,8,13,4,1,0.0,68.76,69.55,0.79,4,2011
316,0.0,69.79,70.38,0.59,1975.6400574726144,1/14/2011,14,14,7,12,5,1,0.0,57.85,58.64,0.79,4,2011
317,0.0,79.95,80.38,0.43,2048.2589513417965,1/14/2011,14,14,6,11,6,1,0.0,70.37,71.21,0.84,4,2011
318,0.0,88.63,89.29,0.66,2148.9609282247948,1/14/2011,14,14,6,11,7,1,0.0,81.44,82.2,0.76,4,2011
319,0.0,86.01,86.4,0.39,2153.302471114199,1/14/2011,14,14,6,11,8,1,0.0,84.54,85.11,0.57,4,2011
320,0.0,85.69,86.04,0.35,2151.5863276048935,1/14/2011,14,14,6,11,9,1,0.0,82.02,82.52,0.5,4,2011
321,0.0,86.91,87.26,0.35,2169.4929510883094,1/14/2011,14,14,6,12,10,1,0.0,86.84,87.4,0.56,4,2011
322,0.0,86.82,87.1,0.28,2172.71379797069,1/14/2011,14,14,7,14,11,1,0.0,88.12,88.71,0.59,4,2011
323,0.0,85.15,85.56,0.41,2121.1761657420866,1/14/2011,14,14,7,15,12,1,0.0,81.28,82.15,0.87,4,2011
324,0.0,83.99,84.48,0.49,2116.8131491929553,1/14/2011,14,14,8,17,13,1,0.0,81.34,82.29,0.95,4,2011
325,0.0,80.88,81.28,0.4,2102.927259801216,1/14/2011,14,14,9,18,14,1,0.0,77.32,78.14,0.82,4,2011
326,0.0,77.01,77.44,0.43,2089.433998177872,1/14/2011,14,14,10,19,15,1,0.0,74.01,74.73,0.72,4,2011
327,0.0,78.66,79.12,0.46,2111.0040367385363,1/14/2011,14,14,9,19,16,1,0.0,74.73,75.41,0.68,4,2011
328,0.0,83.2,83.54,0.34,2142.431456577718,1/14/2011,14,14,8,17,17,1,0.0,79.54,80.16,0.62,4,2011
329,0.0,93.41,93.47,0.06,2214.86537864166,1/14/2011,14,14,8,15,18,1,0.0,87.78,88.24,0.46,4,2011
330,0.0,86.09,86.14,0.05,2119.111939160484,1/14/2011,14,14,6,11,19,1,0.0,76.27,76.79,0.52,4,2011
331,0.0,84.42,84.8,0.38,2125.9879875023275,1/14/2011,14,14,7,13,20,1,0.0,76.03,76.62,0.59,4,2011
332,0.02,84.16,84.61,0.43,2115.198997205629,1/14/2011,14,14,7,13,21,1,0.0,80.61,81.39,0.78,4,2011
333,0.0,81.97,82.5,0.53,2090.749961690828,1/14/2011,14,14,6,11,22,1,0.0,82.22,83.11,0.89,4,2011
334,0.0,81.83,82.32,0.49,2080.803991675305,1/14/2011,14,14,6,11,23,1,0.0,81.09,82.01,0.92,4,2011
335,0.0,77.41,78.1,0.69,2080.8051698620993,1/14/2011,14,14,5,11,24,1,0.0,76.98,77.74,0.76,4,2011
336,0.0,61.87,62.59,0.72,1994.858557984856,1/15/2011,15,15,6,11,1,1,0.0,98.7,99.91,1.21,5,2011
337,0.0,59.62,60.38,0.76,1969.6723425304115,1/15/2011,15,15,6,11,2,1,0.0,83.73,84.74,1.01,5,2011
338,0.0,57.5,58.22,0.72,1963.9649915428804,1/15/2011,15,15,5,10,3,1,0.0,91.68,92.78,1.1,5,2011
339,0.0,54.0,54.89,0.89,1988.0520062495807,1/15/2011,15,15,5,9,4,1,0.0,116.13,117.44,1.31,5,2011
340,0.0,54.17,55.04,0.87,2132.9982934433574,1/15/2011,15,15,6,10,5,1,0.0,210.4,212.6,2.2,5,2011
341,0.0,54.43,55.27,0.84,1966.6656078875483,1/15/2011,15,15,5,8,6,1,0.0,107.75,109.0,1.25,5,2011
342,0.0,58.41,59.1,0.69,2161.3673187822715,1/15/2011,15,15,5,7,7,1,-2.55,206.96,206.13,1.72,5,2011
343,0.0,62.82,63.38,0.56,2006.5046405641667,1/15/2011,15,15,6,8,8,1,0.0,90.64,91.43,0.79,5,2011
344,0.0,84.38,85.0,0.62,2155.8676988607867,1/15/2011,15,15,6,10,9,1,0.0,101.0,101.88,0.88,5,2011
345,0.92,92.16,93.63,0.55,2180.684844629561,1/15/2011,15,15,7,12,10,1,0.0,80.04,80.68,0.64,5,2011
346,-1.6,84.88,83.77,0.49,2122.0897451558803,1/15/2011,15,15,9,15,11,1,0.0,78.58,79.29,0.71,5,2011
347,-1.26,67.48,66.74,0.52,2005.7620816756967,1/15/2011,15,15,10,18,12,1,0.0,53.72,54.2,0.48,5,2011
348,0.0,60.48,60.9,0.42,1951.5701596681492,1/15/2011,15,15,12,20,13,1,0.0,54.17,54.82,0.65,5,2011
349,0.0,58.09,58.54,0.45,1943.1348525182593,1/15/2011,15,15,12,22,14,1,0.0,48.65,49.25,0.6,5,2011
350,0.0,53.66,54.07,0.41,1939.7090800567576,1/15/2011,15,15,11,24,15,1,0.0,46.18,46.67,0.49,5,2011
351,0.0,55.48,55.89,0.41,1948.3824115146376,1/15/2011,15,15,13,24,16,1,0.0,47.97,48.45,0.48,5,2011
352,-3.94,67.22,63.69,0.41,2022.3244044569265,1/15/2011,15,15,15,24,17,1,0.0,62.77,63.28,0.51,5,2011
353,-20.57,106.36,86.02,0.23,2194.6731536660973,1/15/2011,15,15,17,24,18,1,0.0,78.62,79.02,0.4,5,2011
354,-6.31,86.55,80.57,0.33,2140.1941950135842,1/15/2011,15,15,20,24,19,1,0.0,77.05,77.5,0.45,5,2011
355,-1.75,68.02,66.75,0.48,2022.8805759844818,1/15/2011,15,15,21,25,20,1,0.0,52.64,52.95,0.31,5,2011
356,0.44,59.12,60.1,0.54,1967.945471305999,1/15/2011,15,15,22,25,21,1,0.0,58.44,59.0,0.56,5,2011
357,0.0,54.47,54.95,0.48,1931.9864354336632,1/15/2011,15,15,23,27,22,1,0.0,52.27,52.8,0.53,5,2011
358,0.0,58.38,58.84,0.46,1975.5225223631928,1/15/2011,15,15,23,29,23,1,0.0,50.81,51.22,0.41,5,2011
359,0.0,53.68,54.21,0.53,1962.442792278151,1/15/2011,15,15,21,29,24,1,0.0,51.76,52.18,0.42,5,2011
360,0.0,51.56,52.28,0.72,1924.5584864734897,1/16/2011,16,16,21,29,1,1,0.0,44.13,44.67,0.54,6,2011
361,0.0,43.66,44.25,0.59,1854.8212009950971,1/16/2011,16,16,21,28,2,1,0.0,33.44,33.86,0.42,6,2011
362,0.0,42.43,43.02,0.59,1855.278587636462,1/16/2011,16,16,21,28,3,1,0.0,40.32,40.83,0.51,6,2011
363,0.0,42.03,42.62,0.59,1857.7711659428126,1/16/2011,16,16,20,28,4,1,0.0,43.98,44.56,0.58,6,2011
364,0.0,42.03,42.59,0.56,1855.4977969928284,1/16/2011,16,16,19,27,5,1,0.0,41.18,41.69,0.51,6,2011
365,0.0,42.2,42.74,0.54,1870.4463262121028,1/16/2011,16,16,16,26,6,1,0.0,47.08,47.64,0.56,6,2011
366,-0.73,52.65,52.54,0.62,1942.7071990065072,1/16/2011,16,16,15,24,7,1,0.0,64.23,64.98,0.75,6,2011
367,-0.73,53.45,53.42,0.7,1955.9939434062453,1/16/2011,16,16,14,23,8,1,0.0,66.18,66.92,0.74,6,2011
368,-0.57,53.65,53.73,0.65,1974.066742760468,1/16/2011,16,16,13,23,9,1,0.0,55.57,55.97,0.4,6,2011
369,0.0,54.49,54.91,0.42,1970.5947175870056,1/16/2011,16,16,14,24,10,1,0.0,53.97,54.34,0.37,6,2011
370,-0.72,54.07,53.79,0.44,1991.9231381097131,1/16/2011,16,16,15,26,11,1,0.0,61.54,61.93,0.39,6,2011
371,0.0,53.23,53.66,0.43,2013.1800023185222,1/16/2011,16,16,14,26,12,1,0.0,70.86,71.3,0.44,6,2011
372,0.0,55.76,56.28,0.52,2036.5334726917017,1/16/2011,16,16,13,26,13,1,0.0,74.04,74.54,0.5,6,2011
373,0.0,53.06,53.59,0.53,2001.5457411650568,1/16/2011,16,16,12,28,14,1,0.0,64.67,65.25,0.58,6,2011
374,0.0,52.72,53.24,0.52,1983.1005662989078,1/16/2011,16,16,10,27,15,1,0.0,53.48,53.96,0.48,6,2011
375,0.0,53.3,53.82,0.52,1996.7999873147546,1/16/2011,16,16,8,28,16,1,0.0,52.47,52.95,0.48,6,2011
376,0.0,56.39,56.89,0.5,2021.854410739929,1/16/2011,16,16,9,26,17,1,0.0,65.71,66.28,0.57,6,2011
377,2.8,84.73,88.36,0.83,2272.607069791139,1/16/2011,16,16,7,24,18,1,0.0,94.42,95.07,0.65,6,2011
378,2.7,85.53,89.12,0.89,2260.5504321020617,1/16/2011,16,16,8,22,19,1,0.0,87.82,88.36,0.54,6,2011
379,0.31,61.97,62.97,0.69,2020.861233202851,1/16/2011,16,16,8,20,20,1,0.0,59.88,60.42,0.54,6,2011
380,1.72,57.48,59.9,0.7,2012.839225835573,1/16/2011,16,16,7,19,21,1,0.0,58.22,58.64,0.42,6,2011
381,0.0,56.39,57.0,0.61,1994.9243566331957,1/16/2011,16,16,6,18,22,1,0.0,73.24,73.95,0.71,6,2011
382,0.0,53.36,54.1,0.74,1926.677661930667,1/16/2011,16,16,5,16,23,1,0.0,64.22,65.13,0.91,6,2011
383,0.0,54.12,54.99,0.87,1950.4424638562978,1/16/2011,16,16,5,15,24,1,0.0,77.08,78.12,1.04,6,2011
384,0.0,59.64,60.47,0.83,1947.7431877693684,1/17/2011,17,17,3,13,1,1,0.0,44.66,45.22,0.56,0,2011
385,0.0,54.29,55.26,0.97,1932.1358909549879,1/17/2011,17,17,1,13,2,1,0.0,42.23,42.75,0.52,0,2011
386,0.0,53.4,54.45,1.05,1926.080907482585,1/17/2011,17,17,2,12,3,1,0.0,46.07,46.64,0.57,0,2011
387,0.0,53.2,54.29,1.09,1929.8722286894456,1/17/2011,17,17,2,12,4,1,0.0,46.11,46.66,0.55,0,2011
388,0.0,53.48,54.39,0.91,1914.2271487997439,1/17/2011,17,17,2,11,5,1,0.0,43.63,44.14,0.51,0,2011
389,0.0,59.11,60.0,0.89,1949.435090666661,1/17/2011,17,17,3,11,6,1,0.0,47.96,48.49,0.53,0,2011
390,-14.98,83.0,69.08,1.06,2053.0113230279467,1/17/2011,17,17,0,10,7,1,0.0,55.48,55.92,0.44,0,2011
391,-9.71,81.22,72.33,0.82,2047.017926065368,1/17/2011,17,17,-1,8,8,1,0.0,66.84,67.53,0.69,0,2011
392,-2.23,77.93,76.3,0.6,2109.967048427638,1/17/2011,17,17,-2,7,9,1,0.0,91.75,92.52,0.77,0,2011
393,-1.19,80.88,80.09,0.4,2200.8154210868433,1/17/2011,17,17,-2,8,10,1,0.0,129.82,130.82,1.0,0,2011
394,-2.16,77.85,76.18,0.49,2207.1711459837966,1/17/2011,17,17,-1,9,11,1,0.0,152.07,153.38,1.31,0,2011
395,-0.5,75.02,74.98,0.46,2131.682066931363,1/17/2011,17,17,-2,12,12,1,0.0,97.82,98.66,0.84,0,2011
396,-0.68,73.01,72.71,0.38,2089.7461827556326,1/17/2011,17,17,-1,13,13,1,0.0,74.89,75.46,0.57,0,2011
397,-0.51,70.0,69.9,0.41,2106.5598726648723,1/17/2011,17,17,-1,15,14,1,0.0,84.23,84.85,0.62,0,2011
398,-0.57,69.2,69.03,0.4,2062.378269510359,1/17/2011,17,17,-3,17,15,1,0.0,68.3,69.03,0.73,0,2011
399,-0.61,68.72,68.5,0.39,2065.955060285371,1/17/2011,17,17,-5,17,16,1,0.0,68.1,68.83,0.73,0,2011
400,-7.02,78.08,71.55,0.49,2152.7148109510995,1/17/2011,17,17,-5,17,17,1,0.0,108.16,109.26,1.1,0,2011
401,-16.24,106.84,90.78,0.18,2433.5960586768324,1/17/2011,17,17,-4,16,18,1,0.0,214.95,216.8,1.85,0,2011
402,-14.33,107.86,93.66,0.13,2254.240333234936,1/17/2011,17,17,-5,15,19,1,0.0,91.41,92.11,0.7,0,2011
403,-10.05,91.7,81.88,0.23,2217.544348427092,1/17/2011,17,17,-4,13,20,1,0.0,99.95,100.52,0.57,0,2011
404,-1.74,74.99,73.74,0.49,2212.800811290197,1/17/2011,17,17,-3,14,21,1,0.0,133.4,134.45,1.05,0,2011
405,0.0,68.33,68.81,0.48,2116.9147435441787,1/17/2011,17,17,-3,12,22,1,0.0,97.87,98.6,0.73,0,2011
406,0.0,60.01,60.53,0.52,2051.9278151641843,1/17/2011,17,17,-2,13,23,1,0.0,88.26,88.97,0.71,0,2011
407,0.0,54.49,55.1,0.61,1981.8936392892242,1/17/2011,17,17,-2,13,24,1,0.0,83.35,84.3,0.95,0,2011
408,0.0,57.69,58.57,0.88,1989.082909877205,1/18/2011,18,18,-1,13,1,1,0.0,71.85,72.72,0.87,1,2011
409,0.0,54.04,54.89,0.85,1954.5407823973212,1/18/2011,18,18,0,13,2,1,0.0,79.87,80.98,1.11,1,2011
410,0.0,51.65,52.48,0.83,1935.3900820469448,1/18/2011,18,18,1,14,3,1,0.0,79.66,80.82,1.16,1,2011
411,0.0,51.51,52.29,0.78,1926.1213283061668,1/18/2011,18,18,2,15,4,1,0.0,69.68,70.69,1.01,1,2011
